2026-05-31 17:20:20,451 | agents               | INFO     | config_manager:_load_env_file:91 | 🔍 [ConfigManager] 加载 .env 文件: /Users/moneisur/TradingAgents-CN/.env
2026-05-31 17:39:41,008 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:132 | 📅 [基本面分析师] 数据范围: 2026-05-21 至 2026-05-31 (固定10天)
2026-05-31 17:39:41,008 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:144 | 📊 [基本面分析师] 正在分析股票: 600036
2026-05-31 17:39:41,008 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:147 | 🔍 [股票代码追踪] 基本面分析师接收到的原始股票代码: '600036' (类型: <class 'str'>)
2026-05-31 17:39:41,008 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:148 | 🔍 [股票代码追踪] 股票代码长度: 6
2026-05-31 17:39:41,008 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:149 | 🔍 [股票代码追踪] 股票代码字符: ['6', '0', '0', '0', '3', '6']
2026-05-31 17:39:41,008 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:152 | 🔍 [股票代码追踪] StockUtils.get_market_info 返回的市场信息: {'ticker': '600036', 'market': 'china_a', 'market_name': '中国A股', 'currency_name': '人民币', 'currency_symbol': '¥', 'data_source': 'china_unified', 'is_china': True, 'is_hk': False, 'is_us': False}
2026-05-31 17:39:41,009 | dataflows            | ERROR    | interface:get_china_stock_info_unified:1678 | ❌ [统一接口] 获取股票信息失败: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:41,009 | default              | WARNING  | fundamentals_analyst:_get_company_name_for_fundamentals:48 | ⚠️ [基本面分析师] 无法从统一接口解析股票名称: 600036，尝试降级方案
2026-05-31 17:39:41,009 | default              | ERROR    | fundamentals_analyst:_get_company_name_for_fundamentals:57 | ❌ [基本面分析师] 降级方案也失败: unsupported operand type(s) for |: 'type' and 'NoneType'
2026-05-31 17:39:41,009 | default              | ERROR    | fundamentals_analyst:_get_company_name_for_fundamentals:59 | ❌ [基本面分析师] 所有方案都无法获取股票名称: 600036
2026-05-31 17:39:41,009 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:166 | 📊 [基本面分析师] 使用统一基本面分析工具，自动识别股票类型
2026-05-31 17:39:41,009 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:178 | 📊 [基本面分析师] 绑定的工具: ['get_stock_fundamentals_unified']
2026-05-31 17:39:41,009 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:179 | 📊 [基本面分析师] 目标市场: 中国A股
2026-05-31 17:39:41,009 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:304 | 📊 [基本面分析师] LLM类型: NormalizedChatOpenAI
2026-05-31 17:39:41,009 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:305 | 📊 [基本面分析师] LLM模型: deepseek-chat
2026-05-31 17:39:41,009 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:306 | 📊 [基本面分析师] 消息历史数量: 3
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:310 | 📊 [基本面分析师] ✅ 工具绑定成功，绑定了 1 个工具
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:315 | 📊 [基本面分析师] 开始调用LLM...
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:318 | 🔍 [股票代码追踪] LLM调用前，ticker参数: '600036'
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:319 | 🔍 [股票代码追踪] 传递给LLM的消息数量: 3
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:322 | ================================================================================
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:323 | 📝 [提示词调试] 开始打印提交给大模型的完整内容
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:324 | ================================================================================
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:327 | 📋 [提示词调试] 1️⃣ 系统提示词 (System Message):
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:328 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:329 | 你是一位专业的股票基本面分析师。⚠️ 绝对强制要求：你必须调用工具获取真实数据！不允许任何假设或编造！任务：分析股票代码600036（股票代码：600036，中国A股）当前分析标的的精确股票代码是 `600036`。在所有工具调用、分析报告、交易建议和最终结论中，都必须使用这个完全一致的股票代码。如果代码带有交易所后缀，例如 `.HK`、`.TO`、`.L`、`.T`，必须原样保留，绝对不能省略、改写或替换。🔴 立即调用 get_stock_fundamentals_unified 工具参数：ticker='600036', start_date='2026-05-21', end_date='2026-05-31', curr_date='2026-05-31'📊 分析要求：- 基于真实数据进行深度基本面分析- 计算并提供合理价位区间（使用人民币¥）- 分析当前股价是否被低估或高估- 提供基于基本面的目标价位建议- 包含PE、PB、PEG等估值指标分析- 结合市场特点进行分析🌍 语言和货币要求：- 所有分析内容必须使用中文- 投资建议必须使用中文：买入、持有、卖出- 绝对不允许使用英文：buy、hold、sell- 货币单位使用：人民币（¥）🚫 严格禁止：- 不允许说'我将调用工具'- 不允许假设任何数据- 不允许编造公司信息- 不允许直接回答而不调用工具- 不允许回复'无法确定价位'或'需要更多信息'- 不允许使用英文投资建议（buy/hold/sell）✅ 你必须：- 立即调用统一基本面分析工具- 等待工具返回真实数据- 基于真实数据进行分析- 提供具体的价位区间和目标价- 使用中文投资建议（买入/持有/卖出）现在立即开始调用工具！不要说任何其他话！
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:330 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:333 | 📋 [提示词调试] 2️⃣ 完整提示模板 (Prompt Template):
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:334 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:335 | 工具名称: get_stock_fundamentals_unified
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:336 | 当前日期: 2026-05-31
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:337 | 股票代码: 600036
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:338 | 公司名称: 股票代码600036
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:339 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:342 | 📋 [提示词调试] 3️⃣ 消息历史 (Message History):
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:343 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:349 | 消息 1 [HumanMessage]:
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:350 |   内容长度: 8 字符
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:351 |   内容: Continue
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:355 |   工具名称: None
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:356 | ----------------------------------------
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:349 | 消息 2 [AIMessage]:
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:350 |   内容长度: 0 字符
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:351 |   内容: 
2026-05-31 17:39:41,011 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:353 |   工具调用: ['get_stock_fundamentals_unified']
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:355 |   工具名称: None
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:356 | ----------------------------------------
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:349 | 消息 3 [ToolMessage]:
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:350 |   内容长度: 554 字符
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:351 |   内容: # 600036 基本面分析数据

**股票类型**: 中国A股
**货币**: 人民币 (¥)
**分析日期**: 2026-05-31
**数据深度级别**: standard

## A股当前价格信息
❌ 获取600036股票数据失败: unsupported operand type(s) for |: 'type' and 'NoneType'
## A股基本面财务数据
# 中国A股基本面分析报告 - 600036 (简化版)

## 📊 基本信息
- **股票代码**: 600036
- **公司名称**: 未知公司
- **所属行业**: 银行业
- **当前价格**: N/A
- **涨跌幅**: N/A
- **成交量**: N/A

## 📈 行业分析
招商银行是中国优质的股份制银行，零售银行业务和财富管理业务领先。

## ⚠️ 数据说明
由于无法获取完整的财务数据，本报告仅包含基本价格信息和行业分析。
建议：
1. 查看公司最新财报获取详细财务数据
2. 关注行业整体走势
3. 结合技术分析进行综合判断

---
**生成时间**: 2026-05-31 17:39:41
**数据来源**: 基础市场数据

---
*数据来源: 根据股票类型自动选择最适合的数据源*

2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:355 |   工具名称: get_stock_fundamentals_unified
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:356 | ----------------------------------------
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:357 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:360 | 📋 [提示词调试] 4️⃣ 绑定的工具 (Bound Tools):
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:361 | --------------------------------------------------------------------------------
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:365 | 工具 1: get_stock_fundamentals_unified
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:366 |   描述: 统一的股票基本面分析工具
自动识别股票类型（A股、港股、美股）并调用相应的数据源
支持基于分析级别的数据获取策略

Args:
    ticker: 股票代码（如：000001、0700.HK、AAPL）
    start_date: 开始日期（可选，格式：YYYY-MM-DD）
    end_date: 结束日期（可选，格式：YYYY-MM-DD）
    curr_date: 当前日期（可选，格式：YYYY-MM-DD）

Returns:
    str: 基本面分析数据和报告
2026-05-31 17:39:41,012 | default              | INFO     | fundamentals_analyst:fundamentals_analyst_node:368 |   参数: <class 'langchain_core.utils.pydantic.get_stock_fundamentals_unified'>
